id_sampling_point;date_sample_collection;precision_date;data_type;id_sample;id_level_1;id_level_2;id_level_3;country_code;main_prog_name;type_of_sample;additional_name;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;bacteria_ace_index;bacteria_chao1_index;bacteria_fisher_alpha;bacteria_shannon_index;bacteria_simpson_index;gp1_relative_abundance;gp2_relative_abundance;gp3_relative_abundance;gp4_relative_abundance;gp6_relative_abundance;gp7_relative_abundance;bacteria_evenness_index;bacteria_richness_index;bacteria_shan_index_log;gp10_relative_abundance;gp17_relative_abundance;gp25_relative_abundance;labrys_relative_abundance;bauldia_relative_abundance;devosia_relative_abundance;gaiella_relative_abundance;lentzea_relative_abundance;agromyce_relative_abundance;bacillus_relative_abundance;belnapia_relative_abundance;massilia_relative_abundance;nocardia_relative_abundance;opitutus_relative_abundance;acidisoma_relative_abundance;aeromonas_relative_abundance;kutzneria_relative_abundance;pirellula_relative_abundance;sorangium_relative_abundance;haliangium_relative_abundance;lysobacter_relative_abundance;microvirga_relative_abundance;mycetocola_relative_abundance;nitrospira_relative_abundance;tahibacter_relative_abundance;aquisphaera_relative_abundance;bacteria_evenness_index_method;bacteria_inverse_simpson_index;curvibacter_relative_abundance;kineosporia_relative_abundance;labilithrix_relative_abundance;marmoricola_relative_abundance;skermanella_relative_abundance;terrabacter_relative_abundance;arthrobacter_relative_abundance;bacteria_phylogenetic_diversity;blastococcus_relative_abundance;cellulomonas_relative_abundance;chondromyces_relative_abundance;chryseolinea_relative_abundance;gemmatimonas_relative_abundance;microlunatus_relative_abundance;nocardioides_relative_abundance;sphingomonas_relative_abundance;sphingopyxis_relative_abundance;streptomyces_relative_abundance;acinetobacter_relative_abundance;chelatococcus_relative_abundance;kitasatospora_relative_abundance;mycobacterium_relative_abundance;saccharothrix_relative_abundance;bradyrhizobium_relative_abundance;clostridium_xi_relative_abundance;flavobacterium_relative_abundance;micromonospora_relative_abundance;relative_abundance_bacteria_genus;relative_abundance_bacteria_value;rhodomicrobium_relative_abundance;solirubrobacter_relative_abundance;mucilaginibacter_relative_abundance;pseudorhodoferax_relative_abundance;telmatospirillum_relative_abundance;methyloversatilis_relative_abundance;pullulanibacillus_relative_abundance;thermoactinomyces_relative_abundance;cellulosimicrobium_relative_abundance;subdivision3_genera_incertae_sedis_relat_abund;spartobacteria_genera_incertae_sedis_relat_abund;latescibacteria_genera_incertae_sedis_relat_abund;bacteria_soil_subsample_mass;bacteria_sampling_metthod;bacteria_sampling_methodology_iso;bacteria_methodo_class;bacteria_sequencing_type;bacteria_molecular_marker;bacteria_sequencing_length;bact_taxon_platfotm_or_db;bacteria_taxon_database_or_pipeline;bacteria_picking_scope;date_soil_sampling_for_chemical_analysis;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;phosphorus_available;potassium_available;nitrogen;organic_carbon;crop_1;crop_2;crop_3;crop_rotation;irrigat_water;tillage_depth;farming_system;grazing_method;tillage_method;tillage_season;tillage_system;type_main_crop;cropping_system;drainage_system;fertilizer_type;irrigation_type;livestock_breed;fertilization_method;insect_appli_rate;pest_control_type;landuse_1_year_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_2_years_ago;landuse_5_years_ago;landuse_6_years_ago;miticide_appli_rate;total_plant_biomass;fungicide_appli_rate;herbicide_appli_rate;insect_pest_control_method;organic_matter_input;pest_control_method_microbioconsortia;nematicide_appli_rate;organic_matter_amount;bactericide_appli_rate;yield_of_sampling_year;fungicide_pest_control_method;herbicide_pest_control_method;molluscicide_appli_rate;nematicide_pest_control_method;pheromones_pest_control_method;single_inoculant_pest_control_method;bactericide_pest_control_method;molluscicid_pest_control_method;number_of_husbandry_animals;pest_control_metthod_miticide;soilsolariz_pest_control_method;publication_year;project_acronym;project_name;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;upload_to_gbif;upload_to_other_databases;link_to_ncbi_or_other_database;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2017-11-07_D_IT_SaintChristophe_MN_T_SC_control_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mn;composite;SaffronAlp cultivated soil Project;T;control;P;;227;34.3601493021594;4.83123467868788;0.012386240418719;;;;;;;0.890558376228291;227;e;;;;;;0;0.033716716559004;;;0.004608476445565;;0.005632582322357;0;0;;0;;0.001339215377344;0.002008823066015;0.002717819442256;0.006971797699701;0.00992594926737;;0.004726642508272;;;Pielou;80.7347480910141;;;;;0;;;;0.00992594926737;0;;0;0.008547345202458;;0;0.029029462738302;0;0;0;;;0.012446825271782;0;0;;0.001181660627068;;NULL;NULL;0;0.016346305341106;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;;;annual;monoculture;;;;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2022;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Truth or Lie: Does the DNA Extraction Procedure Really Affect the Insight in Composition and Diversity of Microbial Communities in Saffron Cultivated Soils?;https://doi.org/10.3390/applmicrobiol2030038;Appl. Microbiol.;;raw_data_project;7;regional;;Yes;Yes;https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA830672.;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;AMF_M_Mix species;P;;347.6;56.8491928365143;5.25653208162296;0.007989707010471;;;;;;;0.898656217490922;347;e;;;;;;0.005396250196943;0.003032928942808;;;0.008507956514889;;0.011186387269576;0;0;;0.00145738144005;;0.014337482275091;0;0.003938868756893;0.004844808570978;0.008704899952734;;0.000315109500551;;;Pielou;125.161035153026;;;;;0;;;;0.005868914447771;0;;0;0.012368047896644;;0.008547345202458;0.029344572238853;0;0.005317472821806;0;;;0.003663147943911;0;0.004332755632582;;0.011698440207972;;NULL;NULL;0;0.005987080510477;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;AMF_M_Mix species;P;;271;42.3603997933097;5.03251746457855;0.009476479473734;;;;;;;0.898323942330859;271;e;;;;;;0.00110288325193;0.010004726642508;;;0.001733102253033;;0.013431542461005;0;0;;0;;0.007917126201355;0;0.007680794075941;0.004135812194738;0.009807783204664;;0;;;Pielou;105.524419988638;;;;;0;;;;0.014652591775642;0.003860091381755;;0.001693713565464;0.012801323459902;;0;0.039900740507326;0;0;0;;;0.013195210335592;0;0.002678430754687;;0.005593193634788;;NULL;NULL;0;0;0;;;;;;0.002757208129825;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_M_Mix species_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;AMF_M_Mix species;P;;279.25;43.8468709834087;5.08071949571153;0.008842636241728;;;;;;;0.902242659761628;279;e;;;;;;0.001339215377344;0;;;0;;0.019064124783362;0;0.017015913029778;;0;;0.008783677327871;0.000472664250827;0.008862454703009;0;0.002284543878998;;0.001181660627068;;;Pielou;113.088447004189;;;;;0.005947691822908;;;;0.009886560579801;0.007562628013235;;0;0.003584370568773;;0;0.033716716559004;0;0.006026469198046;0;;;0.003072317630377;0;0.003860091381755;;0.014495037025366;;NULL;NULL;0;0.006538522136442;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;AMF_R_Monospecies;P;;228;34.5385520787108;4.96826077470607;0.009046949155938;;;;;;;0.915075427913554;228;e;;;;;;0.007286907200252;0.015282810776745;;;0;;0;0;0;;0;;0.015282810776745;0.00256026469198;0.008074680951631;0;0;;0;;;Pielou;110.534499836741;;;;;0.021151725224516;;;;0.006656688199149;0;;0;0.007444461950528;;0.017527965968174;0.011225775957145;0;0.017331022530329;0;;;0;0;0.007602016700804;;0.012249881833937;;NULL;NULL;0.003663147943911;0;0;;;;;;0.005790137072633;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;AMF_R_Monospecies;P;;202;29.9546541263192;4.71185158578858;0.012634506441437;;;;;;;0.887643927244925;202;e;;;;;;0;0.004884197258547;;;0;;0;0;0.015991807152986;;0;;0.011343942019852;0;0.005120529383961;0;0.004450921695289;;0.001496770127619;;;Pielou;79.1483232554536;;;;;0.003978257444462;;;;0.016661414841658;0.006814242949425;;0;0.010556168268473;;0;0.01398298408697;0;0.014534425712935;0;;;0.008901843390578;0;0;;0.004332755632582;;NULL;NULL;0;0.017015913029778;0.006105246573184;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_AMF_R_Monospecies_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;AMF_R_Monospecies;P;;265;41.2518178090791;4.95071609763407;0.011185062315299;;;;;;;0.887268067098396;265;e;;;;;;0;0.003584370568773;;;0;;0;0;0;;0;;0.003111706317945;0;0.011816606270679;0;0.013116432960454;;0.001930045690878;;;Pielou;89.4049556283809;;;;;0.006341578698598;;;;0.010910666456594;0;;0;0.009413896328974;;0.008429179139751;0.017409799905467;0;0;0;;;0;0;0.008074680951631;;0.003190483693083;;NULL;NULL;0;0.014770757838349;0.000315109500551;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_control_NA_P_1;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;1;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;control;P;;269;41.9902712653835;4.95139364827165;0.01074363223251;;;;;;;0.885013240597951;269;e;;;;;;0;0.008153458326769;;;0;;0.014337482275091;0.005435638884512;0.011028832519301;;0;;0.01067433433118;0;0.006932409012132;0.002481487316843;0;;7.88E-05;;;Pielou;93.0783908419778;;;;;0;;;;0.004962974633685;0;;0;0.008232235701906;;0;0.030762564991335;0;0.008665511265165;0;;;0;0;0;;0.011265164644714;;NULL;NULL;0;0;0.004962974633685;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil;Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_control_NA_P_2;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;2;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;control;P;;230;34.8958498644582;4.82650131796953;0.011895935968677;;;;;;;0.887537868388542;230;e;;;;;;0.008389790452182;0;;;0;;0.012407436584213;0;0;;0;;0.019024736095793;0;0.009807783204664;0;0.006184023948322;;0;;;Pielou;84.0623220092202;;;;;0;;;;0.010004726642508;0;;0;0.016622026154089;;0.003229872380652;0.0272569717977;0;0;0;;;0.007050575074839;0.012171104458799;0;;0.00957145107925;;NULL;NULL;0;0.012289270521506;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
2017-11-07_D_IT_SaintChristophe_MO_T_SC_control_NA_P_3;date:2017-11-07T00:00:00:yyyy-MM-dd;D;;;SC;NA;3;IT;saintchristophe_mo;composite;SaffronAlp cultivated soil Project;T;control;P;;304.166666666667;48.5521935263819;5.16177532992214;0.008121113307136;;;;;;;0.90287743903226;304;e;;;;;;0.007838348826217;0.004884197258547;;;0.005081140696392;;0.013077044272885;0;0.005750748385064;;0;;0.020954781786671;0;0.00846856782732;0;0;;0.008232235701906;;;Pielou;123.135826601672;;;;;0;;;;0;0;;0;0.010122892705215;;0.011501496770128;0.025169371356546;0;0.011540885457697;0;;;0.006735465574287;0;0.007405073262959;;0.004726642508272;;NULL;NULL;0;0;0;;;;;;0;;;;;soil_core;;sequencing;target;16S;250_bp;silva;QIIME2;otu;2016-08;composite;;;USDA;;;;na;6.9;19.2;;sandy_loam;;29.9;24.3;20.2;21.8;;;;;;;1.12;;17.3;;;69.2;;0.31;3.5;;;;NA;;;organic_farming;;;summer;strip_tillage;annual;monoculture;;;hand_move_sprinkler_irrigation;;localized_placement;;no_pest_control;;;;;;;;;not;manual weed control;;;;;;;;;;;;;;;;;;;2021;SaffronAlp;SaffronALP—Lo zafferano di montagna: tecniche sostenibili per una produzione di qualità;Erica Lumini;erica.lumini@cnr.it;CNR-IPSP;Erica Lumini;Lumini_Alpine Saffron cultivated soil; Metabarcoding of Soil Fungal Communities Associated with Alpine Field-Grown Saffron (Crocus sativus L.) Inoculated with AM Fungi.;https://doi.org/10.3390/jof7010045;J. Fungi;;raw_data_project;7;regional;;Yes;Yes;GenBank_MW162630-164623,https://www.ncbi.nlm.nih.gov/sra/PRJNA1071842;2016-08;2018-05;7.343611;45.75192;700.0;grass_land;field;24;;−2.3 ◦C to 22.6 ◦C;study;533mm/year;
