id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;data_type;country_code;main_prog_name;additional_name;total_nem_biomass;ab_fungivores;ab_herbivores;ab_Total_nematodes;nematode_family_richness;nematode_genera_richness;ab_bacterivores;ei;mi;mi2-5;nematods_si;ab_omnivores;ab_predators;ab_unident;microfauna_extraction_method;microfauna_sampling_methodology_iso;microfauna_sampling_observation_method;asmicrofauna_sampled_area_for_each_subsample;date_soil_sampling_for_chemical_analysis;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;phosphorus_available;potassium_available;nitrogen;organic_carbon;crop_1;crop_2;crop_3;crop_rotation;irrigat_water;tillage_depth;farming_system;grazing_method;tillage_method;tillage_season;tillage_system;type_main_crop;cropping_system;drainage_system;fertilizer_type;irrigation_type;livestock_breed;fertilization_method;insect_appli_rate;pest_control_type;landuse_1_year_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_2_years_ago;landuse_5_years_ago;landuse_6_years_ago;miticide_appli_rate;total_plant_biomass;fungicide_appli_rate;herbicide_appli_rate;insect_pest_control_method;organic_matter_input;pest_control_method_microbioconsortia;nematicide_appli_rate;organic_matter_amount;bactericide_appli_rate;yield_of_sampling_year;fungicide_pest_control_method;herbicide_pest_control_method;molluscicide_appli_rate;nematicide_pest_control_method;pheromones_pest_control_method;single_inoculant_pest_control_method;bactericide_pest_control_method;molluscicid_pest_control_method;number_of_husbandry_animals;pest_control_metthod_miticide;soilsolariz_pest_control_method;publication_year;project_acronym;project_name;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;upload_to_gbif;upload_to_other_databases;link_to_ncbi_or_other_database;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-5;date:2018-08-09T00:00:00:yyyy-MM-dd;D;JS;F;NA;B;5;P;2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-5_Data Microfauna;Data Microfauna;SE;ecobeans;;;461;171;1540;;17;882;73.38;1.73;NULL;18.6;13;13;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;7.1;;;sandy_loam;USDA;60.0;;27.0;;;;;;5.5;30.0;;;8.59;;;71;120;2.91;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.68973;55.74811;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-6;date:2018-08-09T00:00:00:yyyy-MM-dd;D;JS;F;NA;B;6;P;2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-6_Data Microfauna;Data Microfauna;SE;ecobeans;;;339;203;1913;;16;1303;59.6;1.88;NULL;20.4;68;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;7.1;;;sandy_loam;USDA;60.0;;27.0;;;;;;5.5;30.0;;;8.59;;;71;120;2.91;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.68973;55.74811;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-7;date:2018-08-09T00:00:00:yyyy-MM-dd;D;JS;F;NA;B;7;P;2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-7_Data Microfauna;Data Microfauna;SE;ecobeans;;;317;633;2123;;15;1099;31.43;2.09;NULL;23.61;75;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;7.1;;;sandy_loam;USDA;60.0;;27.0;;;;;;5.5;30.0;;;8.59;;;71;120;2.91;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.68973;55.74811;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-8;date:2018-08-09T00:00:00:yyyy-MM-dd;D;JS;F;NA;B;8;P;2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-8_Data Microfauna;Data Microfauna;SE;ecobeans;;;99;71;678;;14;452;60;1.98;NULL;35.58;57;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;7.1;;;sandy_loam;USDA;60.0;;27.0;;;;;;5.5;30.0;;;8.59;;;71;120;2.91;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.68973;55.74811;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-9;date:2018-08-09T00:00:00:yyyy-MM-dd;D;JS;F;NA;B;9;P;2018-08-09-D_SE_EcoBeans_F-JS_B-NA_P-9_Data Microfauna;Data Microfauna;SE;ecobeans;;;116;334;974;;21;487;64.12;1.88;NULL;28.65;36;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;7.1;;;sandy_loam;USDA;60.0;;27.0;;;;;;5.5;30.0;;;8.59;;;71;120;2.91;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.68973;55.74811;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-1;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;1;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-1_Data Microfauna;Data Microfauna;SE;ecobeans;;;314;84;642;;16;209;51.63;2.07;NULL;26.18;28;7;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-10;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;10;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-10_Data Microfauna;Data Microfauna;SE;ecobeans;;;574;118;795;;15;104;46.03;2;NULL;0;0;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-2;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;2;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-2_Data Microfauna;Data Microfauna;SE;ecobeans;;;260;113;654;;18;232;44.88;2.13;NULL;30.17;49;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-3;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;3;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-3_Data Microfauna;Data Microfauna;SE;ecobeans;;;218;77;464;;20;120;62.96;2.14;NULL;46.13;28;21;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-4;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;4;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-4_Data Microfauna;Data Microfauna;SE;ecobeans;;;58;72;244;;14;108;73.44;1.82;NULL;32;7;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-5;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;5;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-5_Data Microfauna;Data Microfauna;SE;ecobeans;;;359;73;630;;16;168;46.97;2.12;NULL;25.93;29;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-6;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;6;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-6_Data Microfauna;Data Microfauna;SE;ecobeans;;;86;93;316;;13;108;65.43;2.03;NULL;39.46;29;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-7;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;7;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-7_Data Microfauna;Data Microfauna;SE;ecobeans;;;152;43;253;;8;36;53.97;2.12;NULL;29.27;22;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-8;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;8;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-8_Data Microfauna;Data Microfauna;SE;ecobeans;;;57;14;136;;10;36;36.84;2.59;NULL;62.5;29;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-9;date:2018-08-09T00:00:00:yyyy-MM-dd;D;MM;F;NA;B;9;P;2018-08-09-D_SE_EcoBeans_F-MM_B-NA_P-9_Data Microfauna;Data Microfauna;SE;ecobeans;;;0;0;14;;2;14;0;2;NULL;0;0;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.4;;;loam;USDA;40.0;;38.0;;;;;;4.4;30.0;;;8.44;;;86;110;2.48;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.88399;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-1;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;1;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-1_Data Microfauna;Data Microfauna;SE;ecobeans;;;29;123;391;;17;224;65.38;1.82;NULL;22.86;7;7;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-10;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;10;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-10_Data Microfauna;Data Microfauna;SE;ecobeans;;;144;173;467;;15;129;69.4;1.88;NULL;25.79;22;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-2;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;2;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-2_Data Microfauna;Data Microfauna;SE;ecobeans;;;59;170;273;;10;44;48.57;1.95;NULL;0;0;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-3;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;3;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-3_Data Microfauna;Data Microfauna;SE;ecobeans;;;36;36;146;;9;58;43.48;2.19;NULL;38.1;7;7;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-4;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;4;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-4_Data Microfauna;Data Microfauna;SE;ecobeans;;;14;36;64;;7;7;66.67;2.17;NULL;50;7;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-5;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;5;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-5_Data Microfauna;Data Microfauna;SE;ecobeans;;;35;56;181;;10;70;65.96;2.04;NULL;42.86;21;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-6;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;6;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-6_Data Microfauna;Data Microfauna;SE;ecobeans;;;123;108;833;;18;509;70.05;2.03;NULL;52.8;85;8;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-7;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;7;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-7_Data Microfauna;Data Microfauna;SE;ecobeans;;;86;115;374;;15;144;43.06;2.17;NULL;33.33;29;0;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-8;date:2018-08-09T00:00:00:yyyy-MM-dd;D;RN;F;NA;B;8;P;2018-08-09-D_SE_EcoBeans_F-RN_B-NA_P-8_Data Microfauna;Data Microfauna;SE;ecobeans;;;51;220;573;;21;242;79.51;2;NULL;63.37;51;7;0;Baermann funnel;;corer;;2018-08-09;composite;;;;;;;water;6.2;;;loam;USDA;28.0;;43.0;;;;;;3.8;30.0;;;11.64;;;48;122;2.27;;broad_bean_faba_bean_vicia_faba_var__major;;;Yes;na;;organic_farming;na;na;na;na;annual;crop_rotation;na;unspecified_organic_fertilizer;na;na;na;;na;arable_land;arable_land;arable_land;arable_land;arable_land;arable_land;;;;;na;NA;na;;;;;na;na;;no;na;na;na;na;;na;na;;EcoBeans;Flowering field borders - EcoBeans project;Maria Viketoft;maria.viketoft@slu.se;SLU;Maria Viketoft;EcoBeans_nematodes;;;NA;;raw_data_project;;regional;subsample;No;No;;;;13.73592;55.671;;arable_land;field;;;;;;
