id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;acari_20;data_type;country_code;main_prog_name;additional_name;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;pseudoscorp_20;hymenoptera_l10;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance;enchytreids_r_strategist_abundance;thysanoptera_01;acari_number_taxa;list_of_other_bfs;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;landuse_1_year_ago;landuse_2_years_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_5_years_ago;landuse_6_years_ago;crop_1;crop_2;crop_3;farming_system;tillage_method;tillage_season;tillage_system;type_main_crop;tillage_depth;publication_year;project_acronym;project_name;reference_to_programme;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;date_start_experiment;date_end_experiment
2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_1;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;T;3;block;1;P;;;Data mesofauna;FR;anr_soilwarm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38684;;7;;;;;;;cambisols;;;;;;water;6.5;;;;;15.35;;66.4;;;;;;;;;;;;;;;;;;;na;;;na;;;;;;;SOILWARM;ANR_SOILWARM;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;grass_land;;;;;
2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_2;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;T;3;block;2;P;;;Data mesofauna;FR;anr_soilwarm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;46828;;7;;;;;;;cambisols;;;;;;water;6.5;;;;;15.35;;66.4;;;;;;;;;;;;;;;;;;;na;;;na;;;;;;;SOILWARM;ANR_SOILWARM;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;grass_land;;;;;
2022-01-01_Y_FR_ANR_SOILWARM_T_lusignan_G_block_3_P_3;date:2022-01-01T00:00:00:yyyy-MM-dd;Y;lusignan_G;T;3;block;3;P;;;Data mesofauna;FR;anr_soilwarm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22905;;7;;;;;;;cambisols;;;;;;water;6.5;;;;;15.35;;66.4;;;;;;;;;;;;;;;;;;;na;;;na;;;;;;;SOILWARM;ANR_SOILWARM;;PELOSI;celine.pelosi@inrae.fr;;Celine Pelosi;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-10_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-10;F;NA;NA;1;P;;5700;Data Mesofauna;IT;qbs_prati;;100;0;0;0;300;0;0;100;0;100;100;100;100;0;100;0;1200;0;200;100;5500;100;0;0;0;0;0;0;0;0;0;4500;300;0;0;0;0;400;100;0;400;0;0;1;;;;;;0;;Neuroptera;;calcisol;;;;;;water;8.0;17.2;34;silt_loam;;18.0;;59.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-10_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-10;F;NA;NA;2;P;;12700;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;300;0;100;200;14300;100;100;0;0;0;0;0;0;0;0;8300;1200;0;0;0;300;900;400;0;900;0;0;1;;;;;;200;;;;calcisol;;;;;;water;8.0;17.2;34;silt_loam;;18.0;;59.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-10_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-10;F;NA;NA;3;P;;25000;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;100;400;0;0;0;0;0;0;0;0;100;300;10200;300;0;0;0;0;0;0;0;0;0;500;200;0;0;0;0;900;200;0;900;0;0;1;;;;;;0;;;;calcisol;;;;;;water;8.0;17.2;34;silt_loam;;18.0;;59.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-11_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-11;F;NA;NA;1;P;;14000;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;200;0;0;300;21600;100;200;0;0;0;0;0;0;8000;12000;500;400;0;0;0;100;300;300;0;300;0;0;1;;;;;;100;;;;calcisol;;;;;;water;8.3;5;49;loam;;49.0;;38.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-11_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-11;F;NA;NA;2;P;;9200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;36100;0;0;0;0;0;0;300;400;4500;9500;400;100;0;0;0;0;1900;400;0;1900;0;0;1;;;;;;600;;;;calcisol;;;;;;water;8.3;5;49;loam;;49.0;;38.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-11_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-11;F;NA;NA;3;P;;4300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;500;0;0;400;24000;400;0;0;0;0;0;100;500;3700;4200;300;0;0;0;0;0;9800;300;0;9800;0;300;1;;;;;;200;;;;calcisol;;;;;;water;8.3;5;49;loam;;49.0;;38.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-12_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-12;F;NA;NA;1;P;;11600;Data Mesofauna;IT;qbs_prati;;0;200;0;200;0;0;300;0;100;100;0;100;0;0;100;0;400;0;300;500;16500;500;0;0;0;0;0;0;0;0;0;7400;300;0;0;0;0;28000;0;0;28000;0;0;1;;;;;;0;;;;calcisol;;;;;;water;8.0;17.2;34;silt_loam;;18.0;;59.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-12_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-12;F;NA;NA;2;P;;18300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;700;600;100;200;0;100;200;0;0;0;1700;300;13900;200;0;0;0;100;0;0;0;0;0;5800;400;0;0;0;0;2400;100;0;2400;0;0;1;;;;;;1600;;;;calcisol;;;;;;water;8.0;17.2;34;silt_loam;;18.0;;59.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-12_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-12;F;NA;NA;3;P;;8300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;300;200;0;0;0;0;0;0;200;0;400;200;12700;200;0;0;0;0;0;0;0;0;0;6300;200;0;0;0;300;600;200;0;600;0;0;1;;;;;;700;;;;calcisol;;;;;;water;8.0;17.2;34;silt_loam;;18.0;;59.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-13_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-13;F;NA;NA;1;P;;8600;Data Mesofauna;IT;qbs_prati;;100;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;400;0;0;200;15700;200;0;0;0;0;0;0;0;0;0;9100;100;0;0;0;0;300;100;0;300;0;0;1;;;;;;500;;L_lepidoptera;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-13_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-13;F;NA;NA;2;P;;5000;Data Mesofauna;IT;qbs_prati;;0;200;0;200;0;0;0;0;0;100;0;0;0;0;0;0;600;0;0;300;13400;300;0;0;0;0;0;0;0;0;0;4000;200;0;0;0;0;700;300;0;700;0;0;1;;;;;;500;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-13_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-13;F;NA;NA;3;P;;3700;Data Mesofauna;IT;qbs_prati;;0;100;100;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;39700;0;0;0;0;0;0;0;0;0;0;34300;1200;0;0;0;0;200;200;0;200;0;0;1;;;;;;400;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-14_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-14;F;NA;NA;1;P;;12400;Data Mesofauna;IT;qbs_prati;;0;200;100;100;0;0;0;0;200;0;0;0;0;0;0;0;500;0;0;300;41000;300;0;0;0;0;0;0;0;0;0;5000;500;0;0;0;200;6100;100;0;6100;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-14_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-14;F;NA;NA;2;P;;4500;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;10100;100;0;0;0;0;0;0;0;0;0;4500;100;0;0;0;0;600;0;0;600;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-14_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-14;F;NA;NA;3;P;;5800;Data Mesofauna;IT;qbs_prati;;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;13200;100;0;0;0;0;0;0;0;0;0;8500;100;0;0;0;0;1900;100;0;1900;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;grape_vitis_vinifera;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-1_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-1;F;NA;NA;1;P;;1400;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;300;10800;300;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;100;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-1_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-1;F;NA;NA;2;P;;1100;Data Mesofauna;IT;qbs_prati;;100;0;0;0;0;0;0;0;0;0;100;0;0;100;0;0;0;0;0;300;1400;300;0;0;0;0;0;0;0;0;0;500;100;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;L_lepidoptera;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-1_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-1;F;NA;NA;3;P;;1600;Data Mesofauna;IT;qbs_prati;;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;1300;200;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;300;;L_lepidoptera;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;alfalfa_lucerne_medicago_sativa;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-2_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-2;F;NA;NA;1;P;;5200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;100;100;0;0;0;0;0;0;0;0;0;0;18600;0;0;0;0;0;0;0;100;300;100;100;0;0;0;0;0;11000;200;0;11000;0;0;1;;;;;;100;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-2_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-2;F;NA;NA;2;P;;5700;Data Mesofauna;IT;qbs_prati;;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;900;100;0;0;0;0;0;0;0;300;0;0;0;0;0;0;100;1800;0;0;1800;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-2_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-2;F;NA;NA;3;P;;8300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;300;0;0;200;1900;200;0;0;0;0;0;0;100;600;500;100;300;0;0;0;0;6300;300;0;6300;0;0;1;;;;;;100;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-3_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-3;F;NA;NA;1;P;;4800;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;1600;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;200;100;0;200;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-3_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-3;F;NA;NA;2;P;;10700;Data Mesofauna;IT;qbs_prati;;0;100;100;0;100;0;100;0;0;100;0;0;0;0;0;0;100;0;0;300;2800;300;0;0;0;0;0;0;0;0;0;2200;100;0;0;0;0;0;200;0;0;0;0;0;;;;;;200;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-3_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-3;F;NA;NA;3;P;;6500;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;7400;0;0;0;0;0;0;0;0;0;0;5000;100;0;0;0;0;600;100;0;600;0;0;1;;;;;;200;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-4_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-4;F;NA;NA;1;P;;300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;100;0;0;0;5500;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;600;200;0;0;200;0;0;1;;;;;;0;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-4_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-4;F;NA;NA;2;P;;2300;Data Mesofauna;IT;qbs_prati;;0;0;0;0;200;0;0;0;100;100;0;0;0;0;0;0;100;0;0;0;1600;0;0;0;0;0;0;0;0;0;0;1000;200;0;0;0;0;600;0;0;600;0;0;1;;;;;;0;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-4_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-4;F;NA;NA;3;P;;5200;Data Mesofauna;IT;qbs_prati;;0;0;0;0;500;0;0;0;100;200;0;200;0;0;100;100;200;0;0;300;2100;300;0;0;0;0;0;0;0;0;0;900;0;0;0;0;0;7200;100;0;7200;0;0;1;;;;;;100;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-5_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-5;F;NA;NA;1;P;;6700;Data Mesofauna;IT;qbs_prati;;0;0;0;0;300;0;600;0;0;700;0;300;0;0;0;300;600;0;200;100;6700;100;0;0;0;0;0;0;0;0;0;1400;200;0;0;0;0;600;100;0;600;0;0;1;;;;;;0;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;corylus_hazelnut_tree;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-5_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-5;F;NA;NA;2;P;;5800;Data Mesofauna;IT;qbs_prati;;0;0;0;0;100;0;100;0;300;200;100;100;0;100;0;100;1100;0;0;400;2700;400;0;0;0;0;0;0;0;0;0;1100;0;0;0;0;0;3000;100;0;3000;100;0;1;;;;;;100;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;corylus_hazelnut_tree;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-5_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-5;F;NA;NA;3;P;;6000;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;500;100;400;0;0;0;0;0;0;0;600;0;0;0;5700;0;0;0;0;0;0;0;0;0;0;4500;100;0;0;0;0;4900;100;0;4900;100;0;1;;;;;;0;;;;regosol;;;;;;water;8.1;8;46;loam;;42.0;;44.0;;;;;;;;;;;;;na;na;na;na;na;na;corylus_hazelnut_tree;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;permanent_crops;;;;;
2022-10-13_D_IT_qbs_prati_F_E-6_NA_NA_P_1;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-6;F;NA;NA;1;P;;1500;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;100;0;0;100;4100;100;0;0;0;0;0;0;0;0;0;700;0;0;0;0;0;100;200;0;100;0;0;1;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-6_NA_NA_P_2;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-6;F;NA;NA;2;P;;2800;Data Mesofauna;IT;qbs_prati;;0;0;0;0;0;0;0;0;200;0;100;0;0;100;0;0;200;0;200;400;1600;300;100;0;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
2022-10-13_D_IT_qbs_prati_F_E-6_NA_NA_P_3;date:2022-10-13T00:00:00:yyyy-MM-dd;D;E-6;F;NA;NA;3;P;;1600;Data Mesofauna;IT;qbs_prati;;0;100;100;0;0;0;0;0;100;0;0;0;0;0;0;0;100;0;0;200;3200;200;0;0;0;0;0;0;0;0;0;2300;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;;;;luvisol;;;;;;water;7.1;13;;loam;;42.0;;35.0;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;na;na;na;na;perennial;NA;;;qbs_prati;;Pietro Iavazzo;pietro.iavazzo@ersaf.lombardia.it;;ERSAF;;;;;;;;;;grass_land;;;;;
