id_sampling_point;date_sample_collect;precision_date;country_code;main_prog_name;additional_name;level_1_scale_obs;id_level_1;level_2_scale_obs;id_level_2;level_3_scale_obs;id_level_3;id_sample;data_type;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-129_B-NA_P-NA;date:2013-06-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;129;B;NA;P;NA;2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-129_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.34;grass_land;field;13;13;;;;
2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-130_B-NA_P-NA;date:2013-06-05T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;130;B;NA;P;NA;2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-130_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.74;grass_land;field;13;13;;;;
2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-131_B-NA_P-NA;date:2013-06-05T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;131;B;NA;P;NA;2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-131_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.95;fallow_green;field;13;13;;;;
2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-132_B-NA_P-NA;date:2013-06-05T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;132;B;NA;P;NA;2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-132_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;136.05;grass_land;field;13;13;;;;
2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-133_B-NA_P-NA;date:2013-06-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;133;B;NA;P;NA;2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-133_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.53;fallow_green;field;13;13;;;;
2013-06-04-D_PL_Korniluk2021GreatSnipesStudy_F-134_B-NA_P-NA;date:2013-06-04T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;134;B;NA;P;NA;2013-06-04-D_PL_Korniluk2021GreatSnipesStudy_F-134_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.68;fallow_green;field;13;13;;;;
2013-06-14-D_PL_Korniluk2021GreatSnipesStudy_F-135_B-NA_P-NA;date:2013-06-14T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;135;B;NA;P;NA;2013-06-14-D_PL_Korniluk2021GreatSnipesStudy_F-135_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.53;grass_land;field;13;13;;;;
2013-06-27-D_PL_Korniluk2021GreatSnipesStudy_F-136_B-NA_P-NA;date:2013-06-27T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;136;B;NA;P;NA;2013-06-27-D_PL_Korniluk2021GreatSnipesStudy_F-136_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.86;fallow_green;field;13;13;;;;
2013-06-27-D_PL_Korniluk2021GreatSnipesStudy_F-137_B-NA_P-NA;date:2013-06-27T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;137;B;NA;P;NA;2013-06-27-D_PL_Korniluk2021GreatSnipesStudy_F-137_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.54;fallow_green;field;13;13;;;;
2013-06-27-D_PL_Korniluk2021GreatSnipesStudy_F-138_B-NA_P-NA;date:2013-06-27T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;138;B;NA;P;NA;2013-06-27-D_PL_Korniluk2021GreatSnipesStudy_F-138_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.78;fallow_green;field;13;13;;;;
2013-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-139_B-NA_P-NA;date:2013-05-14T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;139;B;NA;P;NA;2013-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-139_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.66;fallow_green;field;13;13;;;;
2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-140_B-NA_P-NA;date:2013-06-02T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;140;B;NA;P;NA;2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-140_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.59;fallow_green;field;13;13;;;;
2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-141_B-NA_P-NA;date:2013-06-02T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;141;B;NA;P;NA;2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-141_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.67;grass_land;field;13;13;;;;
2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-142_B-NA_P-NA;date:2013-06-02T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;142;B;NA;P;NA;2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-142_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.49;grass_land;field;13;13;;;;
2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-143_B-NA_P-NA;date:2013-06-02T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;143;B;NA;P;NA;2013-06-02-D_PL_Korniluk2021GreatSnipesStudy_F-143_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.41;grass_land;field;13;13;;;;
2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-144_B-NA_P-NA;date:2013-06-05T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;144;B;NA;P;NA;2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-144_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.75;grass_land;field;13;13;;;;
2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-145_B-NA_P-NA;date:2013-06-05T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;145;B;NA;P;NA;2013-06-05-D_PL_Korniluk2021GreatSnipesStudy_F-145_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.66;fallow_green;field;13;13;;;;
2013-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-146_B-NA_P-NA;date:2013-05-14T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;146;B;NA;P;NA;2013-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-146_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.61;grass_land;field;13;13;;;;
2013-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-147_B-NA_P-NA;date:2013-05-14T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;147;B;NA;P;NA;2013-05-14-D_PL_Korniluk2021GreatSnipesStudy_F-147_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.57;fallow_green;field;13;13;;;;
2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-148_B-NA_P-NA;date:2013-05-15T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;148;B;NA;P;NA;2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-148_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.49;fallow_green;field;13;13;;;;
2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-149_B-NA_P-NA;date:2013-05-15T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;149;B;NA;P;NA;2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-149_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.68;fallow_green;field;13;13;;;;
2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-150_B-NA_P-NA;date:2013-05-15T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;150;B;NA;P;NA;2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-150_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.6;grass_land;field;13;13;;;;
2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-151_B-NA_P-NA;date:2013-05-15T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;151;B;NA;P;NA;2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-151_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.6;fallow_green;field;13;13;;;;
2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-152_B-NA_P-NA;date:2013-05-15T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;152;B;NA;P;NA;2013-05-15-D_PL_Korniluk2021GreatSnipesStudy_F-152_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.59;grass_land;field;13;13;;;;
2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-153_B-NA_P-NA;date:2013-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;153;B;NA;P;NA;2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-153_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.87;fallow_green;field;13;13;;;;
2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-154_B-NA_P-NA;date:2013-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;154;B;NA;P;NA;2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-154_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.74;fallow_green;field;13;13;;;;
2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-155_B-NA_P-NA;date:2013-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;155;B;NA;P;NA;2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-155_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.61;fallow_green;field;13;13;;;;
2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-156_B-NA_P-NA;date:2013-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;156;B;NA;P;NA;2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-156_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.54;grass_land;field;13;13;;;;
2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-157_B-NA_P-NA;date:2013-05-16T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;157;B;NA;P;NA;2013-05-16-D_PL_Korniluk2021GreatSnipesStudy_F-157_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.61;grass_land;field;13;13;;;;
2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-158_B-NA_P-NA;date:2013-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;158;B;NA;P;NA;2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-158_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.48;grass_land;field;13;13;;;;
2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-159_B-NA_P-NA;date:2013-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;159;B;NA;P;NA;2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-159_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.25;fallow_green;field;13;13;;;;
2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-160_B-NA_P-NA;date:2013-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;160;B;NA;P;NA;2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-160_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.39;fallow_green;field;13;13;;;;
2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-161_B-NA_P-NA;date:2013-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;161;B;NA;P;NA;2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-161_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.17;fallow_green;field;13;13;;;;
2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-162_B-NA_P-NA;date:2013-05-18T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;162;B;NA;P;NA;2013-05-18-D_PL_Korniluk2021GreatSnipesStudy_F-162_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.19;fallow_green;field;13;13;;;;
2013-05-23-D_PL_Korniluk2021GreatSnipesStudy_F-163_B-NA_P-NA;date:2013-05-23T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;163;B;NA;P;NA;2013-05-23-D_PL_Korniluk2021GreatSnipesStudy_F-163_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.06;grass_land;field;13;13;;;;
2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-164_B-NA_P-NA;date:2013-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;164;B;NA;P;NA;2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-164_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.65;grass_land;field;13;13;;;;
2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-165_B-NA_P-NA;date:2013-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;165;B;NA;P;NA;2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-165_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.22;grass_land;field;13;13;;;;
2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-166_B-NA_P-NA;date:2013-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;166;B;NA;P;NA;2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-166_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.62;grass_land;field;13;13;;;;
2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-167_B-NA_P-NA;date:2013-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;167;B;NA;P;NA;2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-167_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.58;fallow_green;field;13;13;;;;
2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-168_B-NA_P-NA;date:2013-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;168;B;NA;P;NA;2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-168_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.32;grass_land;field;13;13;;;;
2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-169_B-NA_P-NA;date:2013-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;169;B;NA;P;NA;2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-169_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.18;grass_land;field;13;13;;;;
2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-170_B-NA_P-NA;date:2013-05-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;170;B;NA;P;NA;2013-05-25-D_PL_Korniluk2021GreatSnipesStudy_F-170_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.21;grass_land;field;13;13;;;;
2013-06-06-D_PL_Korniluk2021GreatSnipesStudy_F-171_B-NA_P-NA;date:2013-06-06T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;171;B;NA;P;NA;2013-06-06-D_PL_Korniluk2021GreatSnipesStudy_F-171_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.46;grass_land;field;13;13;;;;
2013-06-06-D_PL_Korniluk2021GreatSnipesStudy_F-172_B-NA_P-NA;date:2013-06-06T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;172;B;NA;P;NA;2013-06-06-D_PL_Korniluk2021GreatSnipesStudy_F-172_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.51;grass_land;field;13;13;;;;
2013-06-06-D_PL_Korniluk2021GreatSnipesStudy_F-173_B-NA_P-NA;date:2013-06-06T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;173;B;NA;P;NA;2013-06-06-D_PL_Korniluk2021GreatSnipesStudy_F-173_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.51;grass_land;field;13;13;;;;
2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-174_B-NA_P-NA;date:2013-06-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;174;B;NA;P;NA;2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-174_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.22;grass_land;field;13;13;;;;
2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-175_B-NA_P-NA;date:2013-06-21T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;175;B;NA;P;NA;2013-06-21-D_PL_Korniluk2021GreatSnipesStudy_F-175_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.27;grass_land;field;13;13;;;;
2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-176_B-NA_P-NA;date:2013-06-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;176;B;NA;P;NA;2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-176_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.3;fallow_green;field;13;13;;;;
2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-177_B-NA_P-NA;date:2013-06-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;177;B;NA;P;NA;2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-177_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.44;fallow_green;field;13;13;;;;
2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-178_B-NA_P-NA;date:2013-06-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;178;B;NA;P;NA;2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-178_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.61;fallow_green;field;13;13;;;;
2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-179_B-NA_P-NA;date:2013-06-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;179;B;NA;P;NA;2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-179_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.3;fallow_green;field;13;13;;;;
2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-180_B-NA_P-NA;date:2013-06-25T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;180;B;NA;P;NA;2013-06-25-D_PL_Korniluk2021GreatSnipesStudy_F-180_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.16;fallow_green;field;13;13;;;;
2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-181_B-NA_P-NA;date:2013-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;181;B;NA;P;NA;2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-181_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.35;grass_land;field;13;13;;;;
2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-182_B-NA_P-NA;date:2013-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;182;B;NA;P;NA;2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-182_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.69;grass_land;field;13;13;;;;
2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-183_B-NA_P-NA;date:2013-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;183;B;NA;P;NA;2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-183_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.22;grass_land;field;13;13;;;;
2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-184_B-NA_P-NA;date:2013-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;184;B;NA;P;NA;2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-184_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.22;grass_land;field;13;13;;;;
2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-185_B-NA_P-NA;date:2013-05-19T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;185;B;NA;P;NA;2013-05-19-D_PL_Korniluk2021GreatSnipesStudy_F-185_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.7;fallow_green;field;13;13;;;;
2013-06-22-D_PL_Korniluk2021GreatSnipesStudy_F-186_B-NA_P-NA;date:2013-06-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;186;B;NA;P;NA;2013-06-22-D_PL_Korniluk2021GreatSnipesStudy_F-186_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.61;grass_land;field;13;13;;;;
2013-06-22-D_PL_Korniluk2021GreatSnipesStudy_F-187_B-NA_P-NA;date:2013-06-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;187;B;NA;P;NA;2013-06-22-D_PL_Korniluk2021GreatSnipesStudy_F-187_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.57;grass_land;field;13;13;;;;
2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-188_B-NA_P-NA;date:2013-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;188;B;NA;P;NA;2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-188_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.4;grass_land;field;13;13;;;;
2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-189_B-NA_P-NA;date:2013-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;189;B;NA;P;NA;2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-189_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.37;grass_land;field;13;13;;;;
2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-190_B-NA_P-NA;date:2013-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;190;B;NA;P;NA;2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-190_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.33;grass_land;field;13;13;;;;
2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-191_B-NA_P-NA;date:2013-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;191;B;NA;P;NA;2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-191_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.69;grass_land;field;13;13;;;;
2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-192_B-NA_P-NA;date:2013-05-22T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;192;B;NA;P;NA;2013-05-22-D_PL_Korniluk2021GreatSnipesStudy_F-192_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.18;fallow_green;field;13;13;;;;
2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-193_B-NA_P-NA;date:2014-05-08T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;193;B;NA;P;NA;2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-193_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.29;grass_land;field;13;13;;;;
2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-194_B-NA_P-NA;date:2014-05-08T00:00:00:yyyy-MM-dd;D;PL;korniluk2021greatsnipesstudy;;F;194;B;NA;P;NA;2014-05-08-D_PL_Korniluk2021GreatSnipesStudy_F-194_B-NA_P-NA_Metadata Study;Metadata Study;2013-05-13;2014-06-21;23.65;52.916668;135.13;grass_land;field;13;13;;;;
